,title,company,location,salary,description
287,Full stack Developer,Etiqa Takaful Berhad,Bangsar,,"Design, manage development and document detailed software architecture for mobile solutions on Hybrid (Flutter), Back end API (Node JS), and Web Back Office app…"
288,Mobile App Developer,TillJannah Sdn. Bhd.,Gombak,"RM 2,000 - RM 6,000 a month","Must possess at least 3 years of experience in developing mobile app, either Android or iOS.
Good communication skills in Bahasa Melayu and English."
289,Solution Architect,atQuest Solutions,Kuala Lumpur,,The Solution Architect role is responsible to develop the solution blueprint and implement systems architecture with the best possible technologies to meet the…
290,Junior Web Developer,Bravo Net Solution,Petaling Jaya,"RM 2,500 - RM 2,999 a month","Optional skills: Flutter, Vuejs, Linux Command, & MongoDB, Android Kotlin, iOS Swift, server/code speed optimisation, basic code & server security."
291,Jr/Sr Unit Software Tester,vimigo,Cheras,"RM 800 - RM 1,200 a month","As a Unit Software Tester, you will play an instrumental role in fueling Company’s growth through providing timely solutions to execute all levels of testing …"
292,Application Developer/Senior,Agensi Pekerjaan Six Degree Consulting Sdn Bhd,Kuala Lumpur,"RM 6,000 a month","Develop, enhance and maintain program in accordance with the design and its requirements.
Document all work in accordance with standards."
293,Mobile Software Engineer (React Native),Excard Corporation Sdn Bhd,Kedah•Remote,"RM 3,800 - RM 5,000 a month","Design, code and maintain mobile apps, from layout to function and according to a client's specifications.
Continue to innovate and improve our existing mobile…"
294,Head of Operations,Hiredly X,Petaling Jaya,RM 500 a week,"Oversee the operation team to meet business targets and to provide great onboarding experience to our customers.
Excellent oral and written command of English."
295,Backend Developer,esyms,Bandar Kinrara,"RM 6,000 - RM 10,000 a month",Work closely with the tech lead and collaborate with the core organisation team in accordance with projects consists of web and mobile apps.
296,MOBILE SOFTWARE ENGINEER - ANDROID,JAC Malaysia,Selangor,"RM 7,000 - RM 15,000 a year","Apply outstanding mobile software engineering practices.
Apply state of the art automated testing practices (unit, integration & UI tests)."
297,Junior iOS Developer,Snappymob,Mid Valley City,"RM 4,000 - RM 6,000 a month","Architect, design, develop, and maintain iOS applications.
Collaborate with the engineering team at large in software design sessions, code reviews, teaching,…"
298,React Developer,esyms,Bandar Kinrara,"RM 6,000 - RM 10,000 a month","Build reusable code and libraries for various projects.
Collaborate with other developers, designers, and architects to meet application requirements and…"
299,Web Application Developer (Front End/ Full Stack),MHub,Subang Jaya,"RM 4,000 - RM 8,000 a month","Write well designed, testable, efficient code by using best software development practices.
Integrate data from various back-end services and databases."
300,Mobile Engineer (Android/iOS),Xendit,Kuala Lumpur,,"Xendit provides payment infrastructure across Southeast Asia, with a focus on Indonesia and the Philippines.
Build required tooling or infrastructure to help us…"
301,Software Developer,EPS Malaysia,Kuala Lumpur,,"Develop, maintain, enhance and test mobile applications.
Maintain company’s IT infrastructure.
Provide technical support for software, hardware and network…"
302,Software Developer/Programmer,FUSIONQB SDN BHD,Bangsar South,"RM 3,500 - RM 8,000 a month","Build prototypes for presentation and demonstration.
Liaise with the senior executives and project sponsors for project requirements and deliverables."
303,Front End Developer,Bravo Net Solution,Petaling Jaya,"RM 2,500 - RM 5,000 a month","Developing user-facing applications using Vue.js.
Building modular and reusable components and libraries.
Staying up-to-date with all recent developments in the…"
304,"AVP, Mobile Engineer Lead - iOS",Astro,Bukit Jalil,,"The role will build, enhance and monitor mobile apps of ASTRO digital products, in a team that is focused on quality and security of mobile apps."
305,Frontend (JS) Engineering Lead,EASYSTORE COMMERCE SDN BHD,Puchong,,"# Responsibilities - Write performant code using core Vue, Vuex, and Vue Router to create websites and web applications - Integrate Vue into legacy projects -…"
306,"AVP, Mobile Engineer Lead - iOS",Astro,Bukit Jalil,,"The role will build, enhance and monitor mobile apps of ASTRO digital products, in a team that is focused on quality and security of mobile apps."
307,Frontend (JS) Engineering Lead,EASYSTORE COMMERCE SDN BHD,Puchong,,"# Responsibilities - Write performant code using core Vue, Vuex, and Vue Router to create websites and web applications - Integrate Vue into legacy projects -…"
308,Mobile Developer Lead,Reeracoen Malaysia,Seputeh,"RM 7,000 - RM 10,000 a year","Specialize in providing High End IoT Solutions specifically IIOT (Industrial Internet of Things) to our clients, enabling them to connect their enterprise…"
309,Team Lead - C++,Flintex Consulting Pte Ltd,Kuala Lumpur,,"Design and build advanced applications for the Android platform.
Collaborate with cross-functional teams to define, design, and ship new features."
310,Senior Software Engineer (Backend),RedSquare Technologies Sdn Bhd,Kuala Lumpur•Remote,"RM 8,001 - RM 14,001 a month","Mobile applications: Java, Kotlin, Swift, JavaScript (React Native), Dart (Flutter).
Degree in Computer Science or Information Technology or any similar…"
311,Mid-level / Senior JavaScript Developer,Lava X Technologies,Puchong,"RM 4,000 - RM 8,000 a month",Collaborate with product management to translate product requirements to system-level architecture and high-level design that can be reused across multiple…
312,SENIOR FRONTEND DEVELOPER,ITO Software Technology Sdn Bhd,Puchong,"RM 5,000 - RM 7,000 a month","Job Desciption Perform hands-on Front-End Development, write code and unit tests, do proof of concepts and participate in code reviews."
313,IT Engineer Executive (fullstack developer),Crane Central Sdn Bhd,Bukit Bintang,"RM 4,000 - RM 7,000 a month","To work on building and maintaining company e-commerce website.
Work and collaborate with the Front-end IT team members to develop a highly responsive web…"
314,Fullstack Developer,Optimum Infosolutions (M) Sdn Bhd,Kuala Lumpur,,"Implement web/mobile back end with efficiency, speed, quality & robustness in mind  Implement web/mobile UI/UX based on provided wireframes and business…"
315,Mobile App Developer (iOS/Android),QuickDesk Sdn Bhd,Kota Damansara,"RM 3,000 - RM 6,000 a month","You will be working on our mobile applications (iOS and/or Android);
Develop user-facing features for the mobile applications;"
316,Mobile App Developer (Objective C/Swift),EPS Malaysia,Puchong,"RM 5,500 a month","Season Basement parking, Medical Insurance, Annual Bonus, Quarterly Incentive.
Funclub - Overseas Company Trip, Birthday Party, sports and other activities."
317,Front-End Developer (Web & Mobile),CareerMaster Sdn Bhd,Kuala Lumpur,,"IT/Computer - Network/System/Database Admin.
Customer Experience Management (CXM) solution provider - Lifestyle Mobile Application."
318,Mobile Application Developer(iOS & SDKs),ASK Resources Sdn Bhd,Puchong,"RM 4,300 - RM 6,000 a month","Develop mobile apps and SDKs.
Debug, troubleshoot and fix issues in production environment by working with all stakeholders.
Proficient in use of Xcode."
319,Fullstack Developer,V.Net Computer Services,Kuala Lumpur,,"Benefits (Employer-paid health and dental insurance, medical benefits, performance & project bonus, paid holidays and time off, etc.)."
320,Android Developer,Flintex Consulting Pte Ltd,Kuala Lumpur,,"Design and build advanced applications for the Android platform.
Collaborate with cross-functional teams to define, design, and ship new features."
321,Mobile Developer Lead,Reeracoen Malaysia,Seputeh,"RM 7,000 - RM 10,000 a year","Specialize in providing High End IoT Solutions specifically IIOT (Industrial Internet of Things) to our clients, enabling them to connect their enterprise…"
322,"Lead, QA",Career Channel,Petaling Jaya,,"Serves as the QA Team Lead, responsible for Test Automation.
Lead approximately 4 QA, negotiate scope, develop estimates, plans, monitoring metrics, and provide…"
323,Fullstack Developer,CareerMaster Sdn Bhd,Kuala Lumpur,"RM 6,000 a month","Responsible for building world-class applications together with our highly collaborative teams.
Design, develop and manage the company Java-based applications."
324,Quality Assurance Lead (Automation),Career Channel,Petaling Jaya,,"Serves as the QA Team Lead, responsible for Test Automation.
Lead approximately 4 QA, negotiate scope, develop estimates, plans, monitoring metrics, and provide…"
325,Mobile App Developer (iOS / Android),Career Channel,Kuala Lumpur,"RM 7,500 a month","Develop and maintain native or cross-platform mobile solution for both iOS and Android.
Work with teammates under Scrum framework."
326,iOS Developer,Snappymob,Kuala Lumpur,,"As part of the team, you’ll be collaborating with other engineers and team members on creating delightful, mission-critical software applications that our…"
327,Software Developer (Flutter Experience)-Mandarin Speaker Pre...,Two95 International Inc.,Selangor,"RM 3,000 - RM 6,500 a month","Design, implement & manage apps that can scale and serve millions of users.
Design and implement RESTful and GraphQL API."
328,"Senior Engineer, QA",Career Channel,Petaling Jaya,,"QA engineer responsibilities include designing and implementing tests, debugging and defining corrective actions."
329,Senior Software Engineer,Motorola Solutions,Penang,,And in everyday moments — when a package arrives just in time for the holiday or when a child doesn’t miss the school bus home.
330,Android Software Engineer,EPS Malaysia,Cyberjaya,,"Work on defining and implementing next generation, innovative architecture for Android mobile application.
Apply state of the art automated testing practices …"
331,Android Mobile Software Engineer,Ingenious Job,Cyberjaya,"RM 7,000 - RM 14,000 a month","BS degree in Computer Science or related field.
Minimum 5 yearsâ€™ experience in mobile development (Android).
Skilled in automated unit and UI testing ."
332,Senior Software Engineer (Frontend),iPrice Group,Bangsar South•Remote,,"Work in a Booming Sector with Exciting Challenges.
In this role, you will be responsible for design, development, delivery and support of the core App product…"
